new_car_num, all_car_num, compuation_time
0,0,0.0008573
0,0,0.000841
23,23,0.430737
30,35,0.652
36,43,0.78618
26,39,0.680005
37,49,0.714824
39,50,0.809307
30,44,0.698746
30,44,0.823528
33,44,0.832284
31,44,1.04767
37,45,0.71214
31,37,0.798035
37,56,1.22219
37,58,1.34226
28,38,0.938989
39,61,1.31445
31,53,1.46777
28,41,0.845357
34,45,0.993167
32,47,0.952389
23,40,1.00149
28,35,0.768064
28,39,0.626522
34,44,1.13767
24,35,0.74362
22,37,0.726442
27,37,0.475838
20,26,0.36879
29,40,0.509944
32,42,0.690946
24,34,0.507888
25,38,0.540753
26,34,0.49833
21,28,0.444101
18,27,0.40395
26,31,0.503706
20,28,0.456486
23,27,0.531492
28,37,0.607973
29,37,0.624007
30,42,0.606571
26,35,0.581807
20,32,0.483522
28,42,0.563526
23,41,0.651429
29,46,0.765272
24,35,0.535695
21,27,0.491287
24,36,0.690405
26,42,0.772149
23,36,0.562667
30,47,0.705019
21,27,0.459824
19,28,0.450159
24,32,0.555518
24,35,0.495816
14,18,0.368
34,38,0.492635
27,34,0.49634
21,27,0.521679
21,33,0.550109
17,30,0.580639
15,23,0.372478
29,37,0.530701
13,25,0.362525
19,27,0.465191
22,30,0.568885
26,31,0.64227
16,23,0.438714
13,24,0.36216
26,35,0.517588
23,28,0.604617
13,23,0.36223
18,26,0.493011
20,32,0.621125
20,26,0.437166
19,32,0.585492
21,30,0.42687
20,29,0.549668
24,35,0.55303
15,23,0.341294
19,26,0.380881
33,37,0.518949
21,27,0.317368
30,44,0.800904
18,28,0.402901
16,27,0.423201
19,31,0.456944
31,37,0.524027
28,38,0.595429
21,29,0.432193
21,26,0.578078
28,37,0.810489
21,29,0.617974
15,28,0.745552
26,33,0.449797
19,31,0.454459
22,27,0.328185
32,44,0.691778
11,24,0.407558
31,41,0.584955
23,34,0.480069
16,24,0.316307
23,30,0.581249
24,36,0.4819
17,25,0.348285
20,29,0.5653
20,27,0.475274
24,29,0.359245
16,19,0.244584
29,37,0.522718
18,22,0.297259
19,29,0.346741
14,21,0.274712
20,27,0.322418
21,31,0.37634
16,19,0.267623
26,36,0.476491
14,18,0.21953
15,23,0.331968
19,23,0.331108
16,22,0.233155
21,25,0.355258
21,28,16.9379
18,26,0.62427
20,26,0.357493
25,31,0.35211
17,24,0.342619
18,24,0.276319
16,23,0.313648
17,26,0.465148
22,29,0.389949
30,37,0.518893
20,25,0.294278
18,26,0.318541
14,25,0.384779
18,19,0.264919
16,20,0.327877
19,24,0.326324
24,31,0.43941
13,20,0.303671
11,19,0.272032
12,16,0.185371
24,29,0.382298
29,39,0.609174
24,28,0.406091
15,22,0.260559
16,27,0.491812
11,19,0.175952
26,34,0.470162
26,34,0.55343
21,34,0.651085
28,37,0.535679
14,21,0.323059
15,30,0.674811
16,23,0.306765
22,26,0.467039
22,29,0.400506
20,31,0.392059
24,32,0.46904
16,23,0.337272
14,20,0.251308
18,30,0.383479
14,18,0.29667
22,23,0.349911
22,25,0.413199
21,29,0.528102
8,18,0.361233
20,27,0.341799
39,49,0.824134
27,35,0.556877
21,33,0.508034
23,34,0.424152
18,29,0.37332
20,31,0.417703
18,27,0.369734
11,15,0.235208
24,27,0.505664
33,39,0.548171
15,24,0.390102
20,26,0.420036
14,24,0.48468
12,21,0.367887
22,31,0.432932
34,41,0.716183
16,27,0.322994
18,24,0.329549
18,25,0.3661
16,22,0.33026
12,21,0.299155
20,31,0.454579
23,31,0.408225
24,34,0.470722
23,32,0.494094
25,35,0.392812
16,25,0.374097
18,24,0.34002
15,23,0.367243
21,28,0.474349
22,30,0.435066
21,26,0.369766
30,38,0.461037
17,26,0.314514
17,31,0.591381
15,23,0.264869
15,21,0.372784
19,24,0.3233
15,23,0.325777
21,25,0.310468
25,38,0.503779
21,29,0.479228
19,26,0.307713
23,31,0.398494
26,31,0.457599
26,40,0.490574
22,33,0.470093
21,31,0.416087
22,41,0.630633
20,30,0.451968
23,33,0.684464
15,19,0.328113
16,29,0.428356
